股票代码,股票名称,市场板块,所属级别,形态名称,形态英文,信号方向,出现日期,信号强度,放量倍数,现价,涨跌幅%,近一年涨停次数,多级别共振
002939,长城证券,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.77,8.32,2.46,4,否
300343,联创股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.9,5.84,2.46,1,否
688288,鸿泉技术,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,82.3,0.9,18.76,2.46,0,否
000068,华控赛格,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,86.2,1.08,2.93,2.45,5,是
000531,穗恒运Ａ,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,90.8,0.34,5.86,2.45,1,否
000731,四川美丰,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.3,5.85,2.45,1,是
000900,现代投资,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,98.8,0.81,3.76,2.45,0,是
000963,华东医药,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,2.48,30.1,2.45,0,是
601007,金陵饭店,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.65,6.69,2.45,0,是
000993,闽东电力,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.36,10.08,2.44,9,否
002543,万和电气,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,93.3,1.07,6.71,2.44,2,是
002545,东方铁塔,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.94,18.92,2.44,7,是
300910,瑞丰新材,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-24,100,0.95,28.18,2.44,0,是
601901,方正证券,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-24,99.8,1.09,7.14,2.44,0,是
603258,电魂网络,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,80.8,0.71,13.41,2.44,1,否
603389,亚振家居,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,79.2,1.16,45.8,2.44,2,否
688379,华光新材,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,96.5,0.66,50.4,2.44,0,是
000573,粤宏远Ａ,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,86.7,1.09,3.8,2.43,2,否
000988,华工科技,深证,日线,启明星,Morning Star,看涨,2026-08-12,87.7,0.77,106.32,2.43,7,否
002366,融发核电,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,70.5,1.07,6.33,2.43,4,否
603182,嘉华股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,1.2,13.08,2.43,0,否
000151,中成股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,83.7,0.96,10.17,2.42,2,是
002163,海南发展,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.78,8.46,2.42,11,是
002454,松芝股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,86.2,1.01,5.08,2.42,3,是
002723,小崧股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,88.5,0.89,7.2,2.42,4,是
605266,健之佳,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,2.02,16.9,2.42,0,否
605338,巴比食品,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,1.67,20.35,2.42,3,是
688150,莱特光电,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,95.3,0.87,41.12,2.42,0,是
002278,神开股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,74.5,0.87,8.07,2.41,9,否
002394,联发股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.88,10.18,2.41,5,是
300355,蒙草生态,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.04,2.98,2.41,0,是
301665,泰禾股份,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,91.6,1.73,23.37,2.41,0,否
605208,永茂泰,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.47,14.05,2.41,3,否
688382,益方生物,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-13,100,1.07,21.21,2.41,0,是
002344,海宁皮城,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.45,3.84,2.4,1,是
003022,联泓新科,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.47,18.77,2.4,6,是
300916,朗特智能,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.93,19.17,2.4,1,是
600702,舍得酒业,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,97.3,1.32,38.43,2.4,4,是
001324,长青科技,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.76,19.68,2.39,0,是
300614,百川畅银,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.83,10.71,2.39,0,是
600825,新华传媒,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,87,0.9,5.15,2.39,3,是
605016,百龙创园,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,75.7,1.06,21.84,2.39,3,否
688689,银河微电,科创,日线,启明星,Morning Star,看涨,2026-08-12,100,0.73,41.07,2.39,0,是
001391,国货航,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,97,1.06,4.31,2.38,0,是
002967,广电计量,深证,日线,启明星,Morning Star,看涨,2026-08-10,100,1.15,17.66,2.38,1,是
600212,绿能慧充,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.91,5.6,2.38,0,是
600231,凌钢股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,70.7,0.71,1.72,2.38,2,否
600616,金枫酒业,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,99,1.2,4.31,2.38,0,是
600867,通化东宝,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-13,100,1.82,8.59,2.38,1,是
603376,大明电子,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.15,26.29,2.38,1,是
688098,申联生物,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.29,8.61,2.38,3,是
002286,保龄宝,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.19,8.19,2.37,5,是
300868,杰美特,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,89.5,0.51,89.58,2.37,3,是
603180,金牌家居,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.94,15.11,2.37,1,是
605333,沪光股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.19,17.31,2.37,0,否
600503,华丽家族,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,95,0.9,2.17,2.36,6,是
603043,广州酒家,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.77,13.86,2.36,0,是
002587,奥拓电子,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,92.3,1.18,5.66,2.35,2,是
300293,蓝英装备,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.71,16.55,2.35,0,是
600223,福瑞达,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.19,5.67,2.35,0,否
600724,宁波富达,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,78,1.25,5.23,2.35,7,否
600970,中材国际,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,92,0.85,7.41,2.35,0,否
603833,欧派家居,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,1.32,33.04,2.35,1,是
002544,普天科技,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.84,17.09,2.34,2,是
002889,东方嘉盛,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.57,12.27,2.34,1,是
600679,上海凤凰,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,0.89,9.2,2.34,1,是
601137,博威合金,上证,日线,启明星,Morning Star,看涨,2026-08-12,85.7,0.8,17.9,2.34,4,否
002342,巨力索具,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,71.7,0.58,8.35,2.33,19,否
300162,雷曼光电,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,88,0.7,7.92,2.33,3,否
300252,金信诺,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,82.4,0.78,11.87,2.33,1,否
301349,信德新材,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.62,43.42,2.33,1,否
301578,辰奕智能,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,88,0.72,23.28,2.33,0,否
603661,恒林股份,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-05-29,100,2.83,31.24,2.33,8,是
688297,中无人机,科创,周线,启明星,Morning Star,看涨,2026-07-31,100,0.9,40.76,2.33,0,否
688589,力合微,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.93,18.46,2.33,1,是
688692,达梦数据,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.75,243.9,2.33,0,是
000897,津滨发展,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,95,1.46,1.77,2.31,0,是
002427,尤夫股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,95,0.9,4.43,2.31,6,是
002758,浙农股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,99,1.68,7.96,2.31,0,是
600941,中国移动,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.92,97.71,2.31,0,是
603225,新凤鸣,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.78,19.93,2.31,2,是
002035,华帝股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,97,1.14,4.9,2.3,0,是
300004,南风股份,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,75.2,0.73,8.46,2.3,4,否
600319,亚星化学,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,91,0.65,6.23,2.3,6,是
603289,泰瑞机器,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.9,8.46,2.3,2,否
002116,中国海诚,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.44,7.15,2.29,1,是
002142,宁波银行,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.82,32.2,2.29,0,是
002493,荣盛石化,深证,周线,启明星,Morning Star,看涨,2026-07-24,100,1.19,11.59,2.29,0,是
301307,美利信,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,73.1,0.84,53.5,2.29,2,否
600527,江南高纤,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,76,1.05,2.23,2.29,8,否
605058,澳弘电子,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,79.4,0.72,27.25,2.29,3,否
688543,国科军工,科创,周线,启明星,Morning Star,看涨,2026-07-31,100,1.4,37.89,2.29,0,是
002061,浙江交科,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,0.79,3.59,2.28,0,是
603967,中创物流,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.02,11.66,2.28,2,是
001390,古麒绒材,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,90.7,1.25,18.02,2.27,2,是
002387,维信诺,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.8,7.22,2.27,5,是
002917,金奥博,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,79.4,1.96,10.84,2.26,0,否
300351,永贵电器,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.81,14.46,2.26,1,是
300995,奇德新材,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,81.5,0.94,26.67,2.26,1,否
301360,荣旗科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,77.6,1.05,52.04,2.26,1,否
600794,保税科技,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,86.2,1.15,3.17,2.26,0,是
600828,茂业商业,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.8,4.07,2.26,17,是
603376,大明电子,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,92.7,1.25,26.26,2.26,1,是
000159,国际实业,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,1.13,5.9,2.25,3,是
002232,启明信息,深证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.2,14.54,2.25,4,是
300855,图南股份,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,74.2,0.74,31.4,2.25,0,否
600345,长江通信,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.6,47.22,2.25,16,是
600879,航天电子,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,90,0.7,15.88,2.25,9,否
000785,居然智家,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,95,0.81,2.28,2.24,5,是
600160,巨化股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.77,44.26,2.24,3,是
600300,维维股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.05,3.2,2.24,0,是
601002,晋亿实业,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,93.3,0.52,5.47,2.24,4,是
688765,禾元生物,科创,周线,启明星,Morning Star,看涨,2026-08-14,100,2.31,39.63,2.24,2,否
002624,完美世界,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.61,11.93,2.23,6,是
300639,凯普生物,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,79,1.11,6.41,2.23,2,否
300786,国林科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.46,16.05,2.23,2,否
300804,广康生化,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,90.8,0.65,43.63,2.23,0,是
600885,宏发股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,85.7,0.73,36.2,2.23,2,否
600975,新五丰,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,93.3,1.19,5.04,2.23,1,否
688001,华兴源创,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.65,50.36,2.23,3,是
002551,尚荣医疗,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.95,3.22,2.22,1,是
603208,江山欧派,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,1.48,11.5,2.22,0,是
603408,建霖家居,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,72.5,0.86,10.57,2.22,1,否
001400,江顺科技,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.65,76.66,2.21,23,否
002867,周大生,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.98,12.93,2.21,1,否
300458,全志科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,95.6,0.77,34.74,2.21,0,是
688303,大全能源,科创,月线,启明星,Morning Star,看涨,2026-08-14,100,0.49,18.53,2.21,1,是
002588,史丹利,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.32,8.84,2.2,1,否
300011,鼎汉技术,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.92,6.05,2.2,0,否
300948,冠中生态,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.58,21.83,2.2,4,否
301631,壹连科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.46,58.54,2.2,0,否
600305,恒顺醋业,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,81.1,1.37,6.96,2.2,0,否
300739,明阳电路,创业,日线,启明星,Morning Star,看涨,2026-08-12,90.2,0.7,23.37,2.19,1,否
301024,霍普股份,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.01,32.71,2.19,1,否
601033,永兴股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,95.7,0.89,14.48,2.19,0,是
000888,峨眉山Ａ,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.89,9.85,2.18,1,是
002646,天佑德酒,深证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.46,7.04,2.18,1,是
300410,正业科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.62,7.96,2.18,1,否
300538,同益股份,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,99.6,0.87,15.48,2.18,0,是
301491,汉桑科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,87.7,1.1,40.33,2.18,0,是
600229,城市传媒,上证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.27,5.16,2.18,2,是
601155,新城控股,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.49,11.26,2.18,2,是
603348,文灿股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.97,14.53,2.18,2,是
603806,福斯特,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,92.9,0.62,15.45,2.18,5,否
002868,绿康生化,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.98,23.49,2.17,3,是
300628,亿联网络,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,93.1,0.88,40.03,2.17,0,是
600621,华鑫股份,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.71,13.2,2.17,0,是
000333,美的集团,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,68.2,0.84,85.3,2.16,0,否
300602,飞荣达,创业,日线,启明星,Morning Star,看涨,2026-08-12,100,0.6,37.42,2.16,0,是
301137,哈焊华通,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.29,36.49,2.16,2,是
600098,广州发展,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,88.5,0.79,6.15,2.16,0,否
600282,南钢股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,0.91,4.74,2.16,0,是
603075,热威股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,96.3,0.78,19.4,2.16,0,是
603352,至信股份,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,100,1.85,28.43,2.16,1,是
688244,永信至诚,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.86,16.1,2.16,1,是
002675,东诚药业,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.08,12.82,2.15,1,是
002972,科安达,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,92.5,0.71,13.8,2.15,1,是
300197,节能铁汉,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,91,0.86,1.9,2.15,5,是
300743,天地数码,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.84,15.23,2.15,0,是
600318,新力金融,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,85.9,0.8,6.65,2.15,0,是
601101,昊华能源,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.27,12.84,2.15,7,否
688026,洁特生物,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-13,91,1.4,18.55,2.15,0,是
000551,创元科技,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.52,13.81,2.14,8,是
603558,健盛集团,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,84,0.83,12.88,2.14,1,是
000750,国海证券,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.94,3.84,2.13,1,是
000882,华联股份,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.16,1.44,2.13,1,否
001333,光华股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,70.9,0.84,19.64,2.13,3,否
002275,桂林三金,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,1.34,13.4,2.13,0,否
002554,惠博普,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,91,1.01,2.88,2.13,9,是
300599,雄塑科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,95,1.06,11.99,2.13,1,是
300611,美力科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,76.3,1,24.4,2.13,1,否
300657,弘信电子,创业,日线,启明星,Morning Star,看涨,2026-08-12,99.6,0.72,36.36,2.13,2,否
600496,精工钢构,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.28,3.35,2.13,2,是
601992,金隅集团,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,99,1.12,1.44,2.13,7,是
605488,福莱新材,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,100,1.13,28.76,2.13,9,否
605488,福莱新材,上证,日线,启明星,Morning Star,看涨,2026-08-11,92.9,1.13,28.76,2.13,9,否
688631,莱斯信息,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,92.3,0.85,43.1,2.13,0,是
002517,恺英网络,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.71,18.31,2.12,2,是
300791,仙乐健康,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.09,17.31,2.12,0,是
601188,龙江交通,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.61,2.89,2.12,0,否
603128,华贸物流,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,0.76,5.31,2.12,0,是
000020,深华发Ａ,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,87.3,0.77,11.15,2.11,8,是
000822,山东海化,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,74.4,0.75,4.35,2.11,2,否
002812,恩捷股份,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.58,53.7,2.11,8,是
002852,道道全,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.04,7.76,2.11,0,是
300231,银信科技,创业,月线,启明星,Morning Star,看涨,2026-08-14,100,0.39,8.72,2.11,1,是
600623,华谊集团,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,0.67,8.23,2.11,2,是
603197,保隆科技,上证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,0.75,30.53,2.11,1,是
603348,文灿股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.79,14.52,2.11,2,是
688750,金天钛业,科创,日线,启明星,Morning Star,看涨,2026-08-10,100,1.37,15.03,2.11,0,否
000739,普洛药业,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-13,100,1.48,22.81,2.1,3,否
